"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Epeorus longimanus","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",7.658154038
"Epeorus longimanus","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Epeorus longimanus","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Epeorus longimanus","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",77.48768623
"Epeorus longimanus","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Epeorus longimanus","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Epeorus longimanus","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Epeorus longimanus","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",3.833012441
"Epeorus longimanus","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Epeorus longimanus","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epeorus longimanus","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella excrucians group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",20.93404788
"Ephemerella excrucians group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",10.18371971
"Ephemerella excrucians group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",31.0678142
"Ephemerella excrucians group","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",14.20496055
"Ephemerella excrucians group","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",17.97654102
"Ephemerella excrucians group","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",2.354373293
"Ephemerella excrucians group","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",47.45937273
"Ephemerella excrucians group","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",6.302681494
"Ephemerella excrucians group","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",2.851856348
"Ephemerella excrucians group","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.92057643
"Ephemerella excrucians group","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",5.691531136
"Ephemerella excrucians group","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",50.88543822
"Ephemerella excrucians group","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",14.25929212
"Ephemerella excrucians group","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.594774618
"Ephemerella excrucians group","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella excrucians group","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",2.026368467
"Ephemerella excrucians group","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.381521989
"Ephemerella excrucians group","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",21.29258064
"Ephemerella tibialis","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.976517191
"Ephemerella tibialis","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella tibialis","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",9.004273481
"Ephemerella tibialis","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella tibialis","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",6.244454042
"Ephemerella tibialis","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella tibialis","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",2.722450914
"Ephemerella tibialis","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.487196835
"Ephemerella tibialis","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Ephemerella tibialis","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",16.2065052
"Ephemerella tibialis","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",3.639908916
"Ephemerella tibialis","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",7.025376002
"Ephemerella tibialis","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ephemerella tibialis","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.053286267
"Eukiefferiella brehmi group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.018441
"Eukiefferiella brehmi group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.221334393
"Eukiefferiella brehmi group","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella brehmi group","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella brehmi group","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.106572535
"Eukiefferiella brehmi group","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella brehmi group","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella brehmi group","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.106572535
"Eukiefferiella brehmi group","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella brehmi group","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.259032857
"Eukiefferiella brehmi group","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.312044382
"Eukiefferiella brehmi group","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella brehmi group","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella brehmi group","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.034360368
"Eukiefferiella brehmi group","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.113075355
"Eukiefferiella claripennis group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.053286267
"Eukiefferiella claripennis group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.071727268
"Eukiefferiella claripennis group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.212612207
"Eukiefferiella claripennis group","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.106572535
"Eukiefferiella claripennis group","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.32462442
"Eukiefferiella claripennis group","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.124016446
"Eukiefferiella claripennis group","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.053286267
"Eukiefferiella claripennis group","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.159858802
"Eukiefferiella claripennis group","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.053286267
"Eukiefferiella claripennis group","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.387391164
"Eukiefferiella claripennis group","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.495794196
"Eukiefferiella claripennis group","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.42003488
"Eukiefferiella claripennis group","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella claripennis group","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella claripennis group","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella claripennis group","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella devonica group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella devonica group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.141741471
"Eukiefferiella devonica group","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.671197663
"Eukiefferiella devonica group","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.400412315
"Eukiefferiella devonica group","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.327864538
"Eukiefferiella devonica group","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella devonica group","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Eukiefferiella devonica group","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",1.061705206
"Eukiefferiella devonica group","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella devonica group","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella pseudomontana group","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eukiefferiella pseudomontana group","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
