"Treatment","Substrate","Date","Replicate","Taxon","Insect","Origin","Higher.classification","Order","Family","Common.name","Season","Biomass"
"Flooded Forest","Benthic",2019-07-09,3,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Summer19",9.522553245
"Flooded Forest","Benthic",2019-07-09,3,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",45.5351421
"Flooded Forest","Benthic",2019-07-09,3,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",0.536646263
"Disturbed","Benthic",2019-07-10,3,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",6.687227028
"Disturbed","Benthic",2019-07-10,3,"Agraylea","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Summer19",0.1792
"Disturbed","Benthic",2019-07-10,3,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",128.7110252
"Disturbed","Benthic",2019-07-10,3,"Onocosmoecus unicolor","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",76.77050881
"Disturbed","Benthic",2019-07-10,3,"Rhyacophila betteni group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",13.305009802
"Disturbed","Benthic",2019-07-10,3,"Chelifera/Metachela","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",16.54690683
"Disturbed","Benthic",2019-07-10,3,"Clinocera","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",93.74276927
"Disturbed","Benthic",2019-07-10,3,"Muscidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Muscidae","higher flies","Summer19",66.73965414
"Disturbed","Benthic",2019-07-10,3,"Anafroptilum/Procloeon","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",34.6732544
"Disturbed","Benthic",2019-07-10,3,"Baetis alius","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",175.4493748
"Disturbed","Benthic",2019-07-10,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",46.44817897
"Disturbed","Benthic",2019-07-10,3,"Attenella delantala","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",0.3296
"Disturbed","Benthic",2019-07-10,3,"Attenella margarita","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",9.417015597
"Disturbed","Benthic",2019-07-10,3,"Serratella micheneri","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",38.45871661
"Disturbed","Benthic",2019-07-10,3,"Timpanoga hecuba","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",4.638515506
"Disturbed","Benthic",2019-07-10,3,"Epeorus albertae group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Summer19",365.670201
"Disturbed","Benthic",2019-07-10,3,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Summer19",2.876044003
"Disturbed","Benthic",2019-07-10,3,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Summer19",13.90201964
"Disturbed","Benthic",2019-07-10,3,"Apedilum","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",127.0800087
"Disturbed","Benthic",2019-07-10,3,"Paracladopelma","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",3.784537488
"Disturbed","Benthic",2019-07-10,3,"Phaenopsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",406.5080448
"Disturbed","Benthic",2019-07-10,3,"Polypedilum","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",18.19211581
"Disturbed","Benthic",2019-07-10,3,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",63.07696179
"Disturbed","Benthic",2019-07-10,3,"Paratanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",115.9844626
"Disturbed","Benthic",2019-07-10,3,"Potthastia longimana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Summer19",11.81938215
"Disturbed","Benthic",2019-07-10,3,"Cricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",11.81938215
"Disturbed","Benthic",2019-07-10,3,"Eukiefferiella pseudomontana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",3.784537488
"Disturbed","Benthic",2019-07-10,3,"Limnophyes","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",3.784537488
"Disturbed","Benthic",2019-07-10,3,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",3.784537488
"Disturbed","Benthic",2019-07-10,3,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",38.04634263
"Disturbed","Benthic",2019-07-10,3,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",16.06968933
"Disturbed","Benthic",2019-07-10,3,"Psectrocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",132.2680006
"Disturbed","Benthic",2019-07-10,3,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",8.034844666
"Disturbed","Benthic",2019-07-10,3,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",19.38845713
"Disturbed","Benthic",2019-07-10,3,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Summer19",176.1649938
"Disturbed","Benthic",2019-07-10,3,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Summer19",0.30106276
"Disturbed","Benthic",2019-07-10,3,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",0.30106276
"Disturbed","Benthic",2019-07-10,3,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",1.696
"Disturbed","Benthic",2019-07-10,3,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Summer19",8.724762179
"Disturbed","Benthic",2019-07-10,3,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Summer19",23.56711202
"Disturbed","Benthic",2019-07-10,3,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Summer19",3.025344
"Disturbed","Benthic",2019-07-10,3,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Summer19",65.62512724
"Disturbed","Benthic",2019-07-10,3,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",78.53924386
"Disturbed","Benthic",2019-07-10,3,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",2.74582002
"Disturbed","Benthic",2019-07-10,3,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Summer19",46.42562868
"Disturbed","Benthic",2019-07-10,3,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",83.6956908
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Summer19",4.186763518
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",196.3551209
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Onocosmoecus unicolor","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",50.37534538
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Molophilus","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Summer19",11.47290803
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Clinocera","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",1.062323181
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Baetis alius","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",48.521327
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",27.22455052
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Labiobaetis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",4.063272
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Attenella margarita","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",2.690959776
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",5.446392728
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Ephemerella tibialis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",2.702758042
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Serratella micheneri","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",7.416170656
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Summer19",1.348145627
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Summer19",1.933507675
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Paracladopelma","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",1.468099838
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Phaenopsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",1.01614284
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Polypedilum","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",2.510904849
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",2.002833429
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Paratanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",0.478619168
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Stempellinella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",0.082818864
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Tanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",2.720762181
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Pagastia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Summer19",5.487817164
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Potthastia longimana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Summer19",0.50807142
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",1.557275627
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Corynoneura","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.165637727
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Heterotrissocladius marcidus group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.911041729
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.239309584
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.50807142
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",4.332988307
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.239309584
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",9.866905884
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Pentaneura","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Summer19",10.07362438
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Summer19",11.76507929
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Summer19",0.3975
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Atractides","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",0.3975
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",0.070561584
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Ceratopogoninae","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges","Summer19",9.153945537
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Pisidium","non-insect","Aquatic","Mollusca: Bivalvia","x","Sphaeriidae","pea clams","Summer19",6.407916912
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Summer19",1.311973538
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Summer19",12.70328317
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Summer19",0.303885
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Summer19",30.94198035
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Menetus","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails","Summer19",265.9802122
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Capniidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies","Summer19",0.103849199
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",27.90205731
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Summer19",1.755207841
"Relic Floodplain Channel","Benthic",2019-07-11,3,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",0.983425766
"Phase 3","Benthic",2019-07-12,3,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Summer19",8.532302111
"Phase 3","Benthic",2019-07-12,3,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Summer19",19.969671568
"Phase 3","Benthic",2019-07-12,3,"Glossosoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Glossosomatidae","caddisflies","Summer19",0.5223878
"Phase 3","Benthic",2019-07-12,3,"Arctopsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",30.29092471
"Phase 3","Benthic",2019-07-12,3,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",722.87819221
"Phase 3","Benthic",2019-07-12,3,"Lepidostoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Summer19",0.15168
"Phase 3","Benthic",2019-07-12,3,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",124.5642168
"Phase 3","Benthic",2019-07-12,3,"Onocosmoecus unicolor","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",31.55714616
"Phase 3","Benthic",2019-07-12,3,"Psychoglypha bella","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",31.55714616
"Phase 3","Benthic",2019-07-12,3,"Rhyacophila arnaudi","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",23.70170359
"Phase 3","Benthic",2019-07-12,3,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",0.519568419
"Phase 3","Benthic",2019-07-12,3,"Pacifastacus","non-insect","Aquatic","Crustacea: Decapoda","x","Astacidae","crayfish","Summer19",814.1452674
"Phase 3","Benthic",2019-07-12,3,"Clinocera","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",7.072447334
"Phase 3","Benthic",2019-07-12,3,"Orohermes crepusculus","insect","Aquatic","Arthropoda: Insecta","Megaloptera","Corydalidae","hellgramites/dobsonflies","Summer19",380.1195911
"Phase 3","Benthic",2019-07-12,3,"Baetis alius","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",509.7016631
"Phase 3","Benthic",2019-07-12,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",358.3587411
